Date,fx_JPUS,fx_USEU,fx_USUK
2019-03-04,111.68,1.1328,1.3186
2019-03-05,111.98,1.13,1.3141
2019-03-06,111.66,1.132,1.3148
2019-03-07,111.6,1.1214,1.3107
2019-03-08,111.11,1.1243,1.301
2019-03-11,111.21,1.1226,1.3095
2019-03-12,111.38,1.1276,1.3101
2019-03-13,111.23,1.131,1.323
2019-03-14,111.71,1.1304,1.3281
2019-03-15,111.57,1.1326,1.3278
2019-03-18,111.41,1.1337,1.3223
2019-03-19,111.38,1.1346,1.3263
2019-03-20,111.41,1.1352,1.3191
2019-03-21,110.86,1.1361,1.3073
2019-03-22,109.76,1.1282,1.3219
2019-03-25,110.09,1.1324,1.3203
2019-03-26,110.5,1.128,1.3215
2019-03-27,110.38,1.125,1.3192
2019-03-28,110.54,1.1236,1.3088
2019-03-29,110.68,1.1228,1.3032
2019-04-01,111.29,1.121,1.3144
2019-04-02,111.32,1.1186,1.3035
2019-04-03,111.48,1.1242,1.3181
2019-04-04,111.55,1.1216,1.3072
2019-04-05,111.71,1.1217,1.301
2019-04-08,111.47,1.1262,1.3048
2019-04-09,111.08,1.1278,1.3048
2019-04-10,110.92,1.1266,1.31
2019-04-11,111.48,1.1262,1.3068
2019-04-12,112.0,1.1304,1.3086
2019-04-15,112.0,1.1304,1.3105
2019-04-16,111.95,1.1293,1.3049
2019-04-17,112.0,1.1297,1.3036
2019-04-18,111.94,1.1241,1.3003
2019-04-19,111.92,1.1246,1.3003
2019-04-22,111.94,1.1258,1.2983
2019-04-23,111.86,1.1213,1.2943
2019-04-24,111.81,1.1192,1.2947
2019-04-25,111.59,1.114,1.2901
2019-04-26,111.6,1.1154,1.293
2019-04-29,111.8,1.1166,1.2924
2019-04-30,111.4,1.1201,1.303
2019-05-01,111.18,1.1246,1.3091
2019-05-02,111.39,1.1184,1.3032
2019-05-03,111.28,1.1186,1.3139
2019-05-06,110.86,1.1197,1.3093
2019-05-07,110.34,1.1178,1.3052
2019-05-08,110.12,1.1206,1.3014
2019-05-09,109.55,1.1228,1.3013
2019-05-10,109.56,1.1241,1.3036
2019-05-13,109.18,1.1232,1.2961
2019-05-14,109.68,1.1207,1.2921
2019-05-15,109.58,1.1208,1.2878
2019-05-16,109.89,1.1178,1.2803
2019-05-17,109.9,1.1166,1.2723
2019-05-20,109.96,1.117,1.2718
2019-05-21,110.6,1.1158,1.2747
2019-05-22,110.28,1.1156,1.2674
2019-05-23,109.58,1.1172,1.2666
2019-05-24,109.38,1.1197,1.27
2019-05-27,,,
2019-05-28,109.49,1.1177,1.2668
2019-05-29,109.24,1.1136,1.2631
2019-05-30,109.67,1.114,1.2619
2019-05-31,108.66,1.1149,1.262
2019-06-03,108.39,1.1206,1.2621
2019-06-04,108.3,1.1236,1.2675
2019-06-05,108.2,1.1242,1.2706
2019-06-06,108.08,1.1294,1.2713
2019-06-07,108.15,1.1324,1.274
2019-06-10,108.56,1.1311,1.2684
2019-06-11,108.52,1.1316,1.2724
2019-06-12,108.42,1.131,1.2693
2019-06-13,108.44,1.1275,1.2678
2019-06-14,108.44,1.1217,1.2601
2019-06-17,108.56,1.1235,1.2568
2019-06-18,108.39,1.1196,1.2547
2019-06-19,108.36,1.1214,1.2625
2019-06-20,107.52,1.1284,1.27
2019-06-21,107.55,1.1328,1.2703
2019-06-24,107.36,1.1393,1.2728
2019-06-25,106.92,1.1386,1.2721
2019-06-26,107.64,1.139,1.2697
2019-06-27,107.73,1.1372,1.2674
2019-06-28,107.84,1.1374,1.2704
2019-07-01,108.42,1.1307,1.2644
2019-07-02,107.98,1.1301,1.2599
2019-07-03,107.84,1.1275,1.2568
2019-07-04,,,
2019-07-05,108.55,1.1216,1.2506
2019-07-08,108.72,1.1208,1.2503
2019-07-09,108.78,1.121,1.2463
2019-07-10,108.44,1.126,1.2507
2019-07-11,108.29,1.1261,1.2549
2019-07-12,108.0,1.1254,1.2553
2019-07-15,107.89,1.126,1.2523
2019-07-16,108.35,1.1212,1.2408
2019-07-17,108.1,1.1232,1.2438
2019-07-18,107.74,1.1228,1.2494
2019-07-19,107.78,1.122,1.25
2019-07-22,107.91,1.1214,1.2475
2019-07-23,108.06,1.1156,1.2449
2019-07-24,108.08,1.1141,1.2498
2019-07-25,108.58,1.1156,1.2471
2019-07-26,108.69,1.1121,1.2387
2019-07-29,108.86,1.1142,1.2236
2019-07-30,108.66,1.1148,1.2148
2019-07-31,108.58,1.113,1.222
2019-08-01,108.28,1.1062,1.2145
2019-08-02,106.64,1.1112,1.2132
2019-08-05,106.02,1.1197,1.2165
2019-08-06,106.45,1.1196,1.2149
2019-08-07,105.62,1.1236,1.2158
2019-08-08,106.04,1.121,1.2138
2019-08-09,105.3,1.1222,1.2085
2019-08-12,105.38,1.1212,1.207
2019-08-13,106.6,1.1182,1.2067
2019-08-14,105.79,1.1144,1.2068
2019-08-15,106.12,1.1106,1.2112
2019-08-16,106.34,1.1091,1.2152
2019-08-19,106.5,1.1096,1.2138
2019-08-20,106.35,1.1092,1.2153
2019-08-21,106.52,1.1098,1.2142
2019-08-22,106.44,1.1089,1.225
2019-08-23,105.3,1.1148,1.2261
2019-08-26,106.0,1.1112,1.2232
2019-08-27,105.8,1.1094,1.2288
2019-08-28,105.86,1.1084,1.2248
2019-08-29,106.5,1.1059,1.2197
2019-08-30,106.3,1.0989,1.2166
2019-09-02,,,
2019-09-03,105.88,1.0968,1.2086
2019-09-04,106.28,1.1025,1.219
2019-09-05,106.96,1.1038,1.2337
2019-09-06,106.8,1.1042,1.2299
2019-09-09,107.14,1.1056,1.2368
2019-09-10,107.34,1.1042,1.2355
2019-09-11,107.73,1.1001,1.2329
2019-09-12,107.97,1.1074,1.2357
2019-09-13,108.12,1.1074,1.2462
2019-09-16,107.94,1.1006,1.2423
2019-09-17,108.12,1.1063,1.2493
2019-09-18,108.17,1.1061,1.2478
2019-09-19,108.0,1.1046,1.2481
2019-09-20,107.95,1.1004,1.2489
2019-09-23,107.47,1.0991,1.2428
2019-09-24,107.32,1.0999,1.2475
2019-09-25,107.78,1.0949,1.2363
2019-09-26,107.67,1.0938,1.2343
2019-09-27,108.05,1.0942,1.2312
2019-09-30,108.11,1.0905,1.2305
2019-10-01,107.7,1.0932,1.2242
2019-10-02,107.21,1.0951,1.2313
2019-10-03,106.76,1.0991,1.239
2019-10-04,106.91,1.0974,1.2309
2019-10-07,107.06,1.0984,1.2322
2019-10-08,107.06,1.0949,1.2206
2019-10-09,107.43,1.0978,1.2215
2019-10-10,107.91,1.1018,1.2382
2019-10-11,108.52,1.1039,1.2683
2019-10-14,,,
2019-10-15,108.83,1.1036,1.2737
2019-10-16,108.71,1.1075,1.2854
2019-10-17,108.51,1.1129,1.2853
2019-10-18,108.44,1.1155,1.2904
2019-10-21,108.57,1.1145,1.2983
2019-10-22,108.56,1.1138,1.2948
2019-10-23,108.64,1.1118,1.2886
2019-10-24,108.62,1.1098,1.281
2019-10-25,108.75,1.1081,1.2833
2019-10-28,109.02,1.1094,1.286
2019-10-29,108.83,1.1117,1.2905
2019-10-30,108.88,1.1123,1.2872
2019-10-31,108.09,1.1155,1.2939
2019-11-01,108.16,1.1169,1.295
2019-11-04,108.56,1.1144,1.2906
2019-11-05,109.13,1.107,1.287
2019-11-06,108.86,1.1076,1.2872
2019-11-07,109.42,1.1045,1.2829
2019-11-08,109.14,1.1019,1.279
2019-11-11,,,
2019-11-12,109.09,1.1017,1.2855
2019-11-13,108.83,1.1004,1.284
2019-11-14,108.33,1.1016,1.2879
2019-11-15,108.8,1.1046,1.2901
2019-11-18,108.61,1.1079,1.2965
2019-11-19,108.59,1.1075,1.2926
2019-11-20,108.67,1.1063,1.2918
2019-11-21,108.53,1.1067,1.2915
2019-11-22,108.67,1.1029,1.2829
2019-11-25,108.95,1.1009,1.2885
2019-11-26,109.11,1.1012,1.285
2019-11-27,109.38,1.1002,1.2881
2019-11-28,,,
2019-11-29,109.47,1.1019,1.2939
2019-12-02,109.09,1.1075,1.2936
2019-12-03,108.53,1.1089,1.3002
2019-12-04,108.87,1.1076,1.3095
2019-12-05,108.69,1.1104,1.3165
2019-12-06,108.66,1.1052,1.3127
2019-12-09,108.59,1.1067,1.3157
2019-12-10,108.73,1.109,1.3178
2019-12-11,108.67,1.1092,1.3176
2019-12-12,109.16,1.1115,1.3133
2019-12-13,109.28,1.1128,1.3349
2019-12-16,109.64,1.1139,1.333
2019-12-17,109.52,1.1148,1.3116
2019-12-18,109.58,1.1113,1.3078
2019-12-19,109.23,1.1128,1.3034
2019-12-20,109.45,1.1076,1.3036
2019-12-23,109.39,1.1091,1.2917
2019-12-24,109.38,1.1084,1.2955
2019-12-25,,,
2019-12-26,109.67,1.1102,1.3007
2019-12-27,109.47,1.1174,1.309
2019-12-30,108.85,1.1217,1.314
2019-12-31,108.67,1.1227,1.3269
2020-01-01,,,
2020-01-02,108.43,1.1166,1.3128
2020-01-03,107.94,1.1173,1.3091
2020-01-06,108.36,1.1187,1.3163
2020-01-07,108.53,1.1138,1.3127
2020-01-08,109.03,1.1117,1.311
2020-01-09,109.47,1.1106,1.3069
2020-01-10,109.5,1.1119,1.306
2020-01-13,109.93,1.1138,1.2983
2020-01-14,110.05,1.113,1.3018
2020-01-15,109.94,1.116,1.303
2020-01-16,110.16,1.1131,1.3076
2020-01-17,110.16,1.1093,1.3029
2020-01-20,,,
2020-01-21,109.95,1.1096,1.3047
2020-01-22,109.93,1.1085,1.3136
2020-01-23,109.39,1.1041,1.3104
2020-01-24,109.31,1.1026,1.3071
2020-01-27,108.95,1.1019,1.3054
2020-01-28,109.17,1.1008,1.2996
2020-01-29,109.15,1.1004,1.3012
2020-01-30,108.75,1.1032,1.3106
2020-01-31,108.5,1.1082,1.3195
2020-02-03,108.59,1.1062,1.3006
2020-02-04,109.41,1.1043,1.3029
2020-02-05,109.74,1.1006,1.3
2020-02-06,109.89,1.0979,1.2935
2020-02-07,109.81,1.095,1.2908
2020-02-10,109.77,1.0916,1.2919
2020-02-11,109.78,1.0917,1.2945
2020-02-12,110.0,1.0893,1.2978
2020-02-13,109.81,1.0848,1.3051
2020-02-14,109.77,1.0839,1.3039
2020-02-17,,,
2020-02-18,109.8,1.0815,1.3017
2020-02-19,111.17,1.0794,1.2934
2020-02-20,111.86,1.0797,1.2877
2020-02-21,111.74,1.0855,1.2966
2020-02-24,110.56,1.0857,1.2923
2020-02-25,110.23,1.0868,1.3004
2020-02-26,110.36,1.0887,1.2921
2020-02-27,110.15,1.0977,1.2876
2020-02-28,108.12,1.1001,1.2778
2020-03-02,108.02,1.1164,1.2791
2020-03-03,107.28,1.1175,1.2827
2020-03-04,107.34,1.113,1.2836
2020-03-05,106.56,1.1202,1.2939
2020-03-06,105.31,1.1319,1.301
2020-03-09,102.52,1.142,1.31
2020-03-10,103.71,1.1342,1.2933
2020-03-11,104.81,1.128,1.2887
2020-03-12,105.67,1.1081,1.2541
2020-03-13,107.15,1.1066,1.2406
2020-03-16,105.64,1.1139,1.2278
2020-03-17,107.41,1.0971,1.2017
2020-03-18,108.45,1.0833,1.176
2020-03-19,110.08,1.0699,1.1662
2020-03-20,111.3,1.0682,1.1743
2020-03-23,111.36,1.076,1.1492
2020-03-24,111.44,1.0794,1.1784
2020-03-25,111.43,1.0835,1.1763
2020-03-26,109.45,1.1025,1.214
2020-03-27,108.16,1.1059,1.236
2020-03-30,108.06,1.1018,1.2392
2020-03-31,107.53,1.1016,1.2454
2020-04-01,107.05,1.0934,1.2394
2020-04-02,107.85,1.0862,1.238
2020-04-03,108.53,1.0797,1.2228
2020-04-06,109.11,1.0808,1.2298
2020-04-07,108.97,1.0886,1.2343
2020-04-08,108.7,1.0864,1.2394
2020-04-09,108.38,1.0931,1.2458
2020-04-10,108.39,1.0951,1.2485
2020-04-13,107.59,1.0906,1.2518
2020-04-14,107.08,1.0971,1.2617
2020-04-15,107.42,1.0909,1.2523
2020-04-16,107.72,1.084,1.2433
2020-04-17,107.52,1.0883,1.2503
2020-04-20,107.69,1.0874,1.2467
2020-04-21,107.69,1.0854,1.2266
2020-04-22,107.81,1.0829,1.2332
2020-04-23,107.65,1.0815,1.2369
2020-04-24,107.44,1.0798,1.2335
2020-04-27,107.22,1.0829,1.2421
2020-04-28,106.83,1.0836,1.2438
2020-04-29,106.67,1.0853,1.2429
2020-04-30,106.94,1.0934,1.2602
2020-05-01,106.76,1.0998,1.2509
2020-05-04,106.82,1.0911,1.243
2020-05-05,106.52,1.0844,1.2449
2020-05-06,106.07,1.0806,1.2347
2020-05-07,106.36,1.0815,1.2349
2020-05-08,106.5,1.0854,1.2436
2020-05-11,107.7,1.0818,1.233
2020-05-12,107.33,1.0864,1.2299
2020-05-13,106.92,1.0837,1.2225
2020-05-14,107.09,1.08,1.2194
2020-05-15,107.27,1.0816,1.2129
2020-05-18,107.25,1.0904,1.2211
2020-05-19,107.89,1.0937,1.2255
2020-05-20,107.46,1.098,1.2257
2020-05-21,107.69,1.0953,1.2227
2020-05-22,107.5,1.0894,1.2178
2020-05-25,,,
2020-05-26,107.64,1.097,1.2337
2020-05-27,107.79,1.0969,1.2231
2020-05-28,107.67,1.1069,1.2325
2020-05-29,107.77,1.1107,1.232
2020-06-01,107.56,1.1123,1.2472
2020-06-02,108.6,1.1166,1.2531
2020-06-03,108.88,1.1246,1.26
2020-06-04,109.0,1.1322,1.2608
2020-06-05,109.68,1.1297,1.2703
2020-06-08,108.46,1.1293,1.2694
2020-06-09,107.66,1.1348,1.2736
2020-06-10,107.25,1.1355,1.2758
2020-06-11,106.67,1.1378,1.2635
2020-06-12,107.36,1.1253,1.2527
2020-06-15,107.33,1.127,1.2543
2020-06-16,107.35,1.1259,1.2586
2020-06-17,107.26,1.1219,1.2526
2020-06-18,106.78,1.1216,1.243
2020-06-19,106.89,1.1189,1.2362
2020-06-22,106.84,1.126,1.2447
2020-06-23,106.44,1.1322,1.2531
2020-06-24,106.83,1.1272,1.2432
2020-06-25,107.21,1.1221,1.2406
2020-06-26,107.19,1.1215,1.2337
2020-06-29,107.71,1.1237,1.2279
2020-06-30,107.77,1.1237,1.2369
2020-07-01,107.5,1.1259,1.2474
2020-07-02,107.55,1.1237,1.2469
2020-07-03,,,
2020-07-06,107.5,1.1307,1.2482
2020-07-07,107.53,1.1299,1.2572
2020-07-08,107.39,1.1329,1.2593
2020-07-09,107.27,1.1298,1.2614
2020-07-10,106.77,1.1318,1.2654
2020-07-13,107.22,1.1364,1.2614
2020-07-14,107.2,1.1406,1.2546
2020-07-15,106.92,1.1406,1.2586
2020-07-16,107.05,1.1433,1.2621
2020-07-17,107.06,1.1438,1.255
2020-07-20,107.21,1.1442,1.2658
2020-07-21,106.82,1.1495,1.2736
2020-07-22,107.18,1.1587,1.2729
2020-07-23,106.83,1.1623,1.2759
2020-07-24,105.79,1.1635,1.2791
2020-07-27,105.29,1.175,1.2887
2020-07-28,105.03,1.1733,1.295
2020-07-29,105.06,1.177,1.2974
2020-07-30,105.05,1.1791,1.3035
2020-07-31,105.78,1.1822,1.3133
2020-08-03,106.11,1.175,1.3053
2020-08-04,105.87,1.1766,1.3059
2020-08-05,105.44,1.1898,1.3141
2020-08-06,105.52,1.1856,1.3147
2020-08-07,105.92,1.1776,1.3043
2020-08-10,105.85,1.1756,1.3082
2020-08-11,106.56,1.1764,1.3077
2020-08-12,106.85,1.1796,1.3047
2020-08-13,106.89,1.1818,1.3082
2020-08-14,106.49,1.1833,1.3108
2020-08-17,105.97,1.1869,1.3105
2020-08-18,105.41,1.1928,1.3228
2020-08-19,105.71,1.1898,1.3191
2020-08-20,105.81,1.1862,1.319
2020-08-21,105.88,1.1775,1.3098
2020-08-24,105.9,1.1803,1.3078
2020-08-25,106.4,1.1818,1.3136
2020-08-26,106.13,1.1813,1.3186
2020-08-27,106.42,1.1824,1.3229
2020-08-28,105.3,1.1901,1.3341
2020-08-31,105.84,1.195,1.3375
2020-09-01,106.0,1.1949,1.3416
2020-09-02,106.15,1.184,1.3315
2020-09-03,106.14,1.1832,1.3263
2020-09-04,106.34,1.182,1.323
2020-09-07,,,
2020-09-08,105.97,1.1789,1.3039
2020-09-09,106.23,1.181,1.3011
2020-09-10,106.19,1.188,1.2846
2020-09-11,106.17,1.1831,1.2788
2020-09-14,105.68,1.1874,1.2876
2020-09-15,105.5,1.1846,1.2866
2020-09-16,104.94,1.1835,1.298
2020-09-17,104.77,1.1823,1.2955
2020-09-18,104.44,1.1857,1.295
2020-09-21,104.69,1.1737,1.2794
2020-09-22,105.05,1.1703,1.2726
2020-09-23,105.34,1.1677,1.275
2020-09-24,105.42,1.1666,1.2739
2020-09-25,105.59,1.1618,1.2706
2020-09-28,105.5,1.166,1.2865
2020-09-29,105.68,1.1717,1.2847
2020-09-30,105.58,1.1723,1.2921
2020-10-01,105.53,1.1752,1.2901
2020-10-02,105.36,1.1706,1.2928
2020-10-05,105.7,1.1784,1.2972
2020-10-06,105.64,1.1778,1.2945
2020-10-07,105.97,1.1766,1.2914
2020-10-08,105.98,1.1753,1.2944
2020-10-09,105.72,1.1819,1.3003
2020-10-12,,,
2020-10-13,105.55,1.1737,1.2968
2020-10-14,105.08,1.1755,1.3023
2020-10-15,105.38,1.1701,1.2917
2020-10-16,105.41,1.1717,1.2931
2020-10-19,105.42,1.1788,1.2998
2020-10-20,105.56,1.1824,1.2951
2020-10-21,104.58,1.187,1.3143
2020-10-22,104.88,1.1824,1.309
2020-10-23,104.78,1.1844,1.3039
2020-10-26,104.86,1.1816,1.3021
2020-10-27,104.44,1.1834,1.3067
2020-10-28,104.33,1.1751,1.2997
2020-10-29,104.69,1.1658,1.289
2020-10-30,104.54,1.1647,1.2933
2020-11-02,104.8,1.1634,1.2904
2020-11-03,104.5,1.1724,1.305
2020-11-04,104.39,1.173,1.3021
2020-11-05,103.67,1.1809,1.3116
2020-11-06,103.32,1.1886,1.3162
2020-11-09,105.58,1.1811,1.3137
2020-11-10,105.36,1.181,1.3234
2020-11-11,,,
2020-11-12,105.16,1.1814,1.3142
2020-11-13,104.61,1.1824,1.3176
2020-11-16,104.54,1.1844,1.3197
2020-11-17,104.2,1.1862,1.3247
2020-11-18,103.72,1.1869,1.3299
2020-11-19,103.85,1.1843,1.3225
2020-11-20,103.81,1.1857,1.3294
2020-11-23,104.42,1.1826,1.33
2020-11-24,104.61,1.1874,1.335
2020-11-25,104.39,1.1908,1.3378
2020-11-26,,,
2020-11-27,,,
2020-11-30,104.38,1.1948,1.3338
2020-12-01,104.4,1.2039,1.3392
2020-12-02,104.52,1.2093,1.3348
2020-12-03,103.77,1.2152,1.3496
2020-12-04,104.16,1.2142,1.3485
2020-12-07,104.01,1.2138,1.3353
2020-12-08,104.14,1.2111,1.3358
2020-12-09,104.28,1.208,1.3392
2020-12-10,104.3,1.2118,1.3293
2020-12-11,103.88,1.2112,1.3197
2020-12-14,104.06,1.2145,1.3324
2020-12-15,103.69,1.2158,1.3434
2020-12-16,103.59,1.2175,1.3503
2020-12-17,103.13,1.2258,1.3609
2020-12-18,103.35,1.2236,1.3497
2020-12-21,103.44,1.223,1.3354
2020-12-22,103.62,1.2172,1.3349
2020-12-23,103.52,1.2194,1.351
2020-12-24,,,
2020-12-25,,,
2020-12-28,103.84,1.2213,1.3447
2020-12-29,103.5,1.2252,1.3512
2020-12-30,103.31,1.228,1.3605
2020-12-31,103.19,1.223,1.3662
2021-01-01,,,
2021-01-04,103.19,1.2254,1.3551
2021-01-05,102.7,1.2295,1.362
2021-01-06,103.25,1.229,1.3593
2021-01-07,103.84,1.2265,1.3551
2021-01-08,103.89,1.2252,1.3583
2021-01-11,104.16,1.2169,1.3522
2021-01-12,104.09,1.2168,1.3637
2021-01-13,103.91,1.2159,1.3631
2021-01-14,103.66,1.2156,1.369
2021-01-15,103.8,1.2099,1.3599
2021-01-18,,,
2021-01-19,103.86,1.2126,1.3627
2021-01-20,,,
2021-01-21,103.57,1.2143,1.3721
2021-01-22,103.76,1.2179,1.3685
2021-01-25,103.78,1.2138,1.3668
2021-01-26,103.69,1.2147,1.3729
2021-01-27,104.09,1.2101,1.3688
2021-01-28,104.31,1.2122,1.3727
2021-01-29,104.64,1.2135,1.3723
2021-02-01,104.97,1.207,1.3672
2021-02-02,105.09,1.202,1.3644
2021-02-03,105.05,1.2025,1.3652
2021-02-04,105.43,1.1974,1.3665
2021-02-05,105.44,1.2035,1.3714
2021-02-08,105.19,1.2045,1.3738
2021-02-09,104.62,1.2106,1.3796
2021-02-10,104.67,1.2132,1.385
2021-02-11,104.75,1.2127,1.3822
2021-02-12,104.94,1.2126,1.3855
2021-02-15,,,
2021-02-16,105.88,1.2107,1.391
2021-02-17,105.83,1.2042,1.3848
2021-02-18,105.69,1.2078,1.3956
2021-02-19,105.58,1.2136,1.4025
2021-02-22,105.06,1.2155,1.4077
2021-02-23,105.21,1.2142,1.4092
2021-02-24,105.91,1.2143,1.4106
2021-02-25,106.22,1.2229,1.4105
2021-02-26,106.64,1.2093,1.3947
2021-03-01,106.68,1.2054,1.3938
2021-03-02,106.75,1.2079,1.3962
2021-03-03,106.92,1.2073,1.3978
2021-03-04,107.58,1.2045,1.3999
2021-03-05,108.24,1.1914,1.3817
2021-03-08,108.92,1.1849,1.381
2021-03-09,108.64,1.1885,1.3884
2021-03-10,108.58,1.19,1.3899
2021-03-11,108.44,1.1978,1.398
2021-03-12,108.87,1.1952,1.3925
2021-03-15,109.11,1.1917,1.3866
2021-03-16,109.01,1.1895,1.3892
2021-03-17,109.22,1.1905,1.3888
2021-03-18,108.97,1.1926,1.3938
2021-03-19,108.85,1.1909,1.3872
2021-03-22,108.67,1.1932,1.3856
2021-03-23,108.61,1.1872,1.3795
2021-03-24,108.81,1.1831,1.3723
2021-03-25,109.13,1.1777,1.3722
2021-03-26,109.55,1.1798,1.3794
2021-03-29,109.73,1.1779,1.3793
2021-03-30,110.19,1.1724,1.3729
2021-03-31,110.61,1.1743,1.3795
2021-04-01,110.61,1.1772,1.3825
2021-04-02,110.67,1.1763,1.3825
2021-04-05,110.08,1.181,1.3907
2021-04-06,109.83,1.1852,1.3849
2021-04-07,109.67,1.189,1.3757
2021-04-08,109.25,1.1904,1.3739
2021-04-09,109.64,1.1897,1.3734
2021-04-12,109.43,1.1907,1.3741
2021-04-13,109.19,1.1939,1.3742
2021-04-14,108.93,1.1974,1.379
2021-04-15,108.78,1.1964,1.3781
2021-04-16,108.78,1.198,1.3826
2021-04-19,108.09,1.2028,1.3977
2021-04-20,108.07,1.2045,1.3955
2021-04-21,108.09,1.2033,1.3936
2021-04-22,108.17,1.2012,1.3851
2021-04-23,107.94,1.2069,1.3845
2021-04-26,108.12,1.2083,1.389
2021-04-27,108.56,1.2079,1.3908
2021-04-28,108.81,1.2098,1.3917
2021-04-29,108.94,1.211,1.3956
2021-04-30,109.33,1.203,1.3838
2021-05-03,109.08,1.2059,1.3913
2021-05-04,109.34,1.2014,1.3873
2021-05-05,109.27,1.2003,1.3913
2021-05-06,109.17,1.2049,1.388
2021-05-07,108.52,1.2165,1.4
2021-05-10,108.7,1.217,1.4153
2021-05-11,108.53,1.2169,1.4149
2021-05-12,109.53,1.2074,1.4081
2021-05-13,109.56,1.207,1.4033
2021-05-14,109.37,1.2141,1.4096
2021-05-17,109.17,1.2155,1.4127
2021-05-18,109.01,1.2203,1.4184
2021-05-19,108.76,1.2216,1.4169
2021-05-20,108.79,1.2225,1.4182
2021-05-21,108.94,1.2178,1.4158
2021-05-24,108.81,1.221,1.4147
2021-05-25,108.95,1.2233,1.4123
2021-05-26,109.1,1.2204,1.4129
2021-05-27,109.81,1.2194,1.4172
2021-05-28,109.83,1.2194,1.4188
2021-05-31,,,
2021-06-01,109.43,1.2241,1.4168
2021-06-02,109.59,1.2213,1.4177
2021-06-03,110.28,1.2122,1.4099
2021-06-04,109.42,1.2173,1.4175
2021-06-07,109.25,1.22,1.4179
2021-06-08,109.47,1.218,1.4146
2021-06-09,109.61,1.2184,1.4124
2021-06-10,109.49,1.2173,1.4165
2021-06-11,109.75,1.2101,1.4114
2021-06-14,109.98,1.2126,1.4116
2021-06-15,110.12,1.212,1.4073
2021-06-16,109.88,1.2119,1.411
2021-06-17,110.28,1.1911,1.3916
2021-06-18,110.21,1.1872,1.3817
2021-06-21,110.22,1.1909,1.3915
2021-06-22,110.75,1.191,1.3921
2021-06-23,110.86,1.195,1.3977
2021-06-24,110.91,1.1927,1.3907
2021-06-25,110.78,1.194,1.3899
2021-06-28,110.5,1.1938,1.3895
2021-06-29,110.53,1.1905,1.3845
2021-06-30,111.05,1.1848,1.3806
2021-07-01,111.56,1.1857,1.378
2021-07-02,111.28,1.1848,1.3795
2021-07-05,,,
2021-07-06,110.66,1.1816,1.3792
2021-07-07,110.62,1.1803,1.3792
2021-07-08,109.82,1.184,1.3767
2021-07-09,110.18,1.1861,1.3842
2021-07-12,110.36,1.1858,1.3886
2021-07-13,110.36,1.1813,1.3847
2021-07-14,110.03,1.1826,1.3854
2021-07-15,110.05,1.1806,1.3849
2021-07-16,110.13,1.181,1.3785
2021-07-19,109.45,1.1804,1.369
2021-07-20,109.92,1.1776,1.3615
2021-07-21,110.22,1.1799,1.3695
2021-07-22,110.1,1.1771,1.375
2021-07-23,110.52,1.1761,1.3749
2021-07-26,110.31,1.181,1.3829
2021-07-27,109.64,1.1831,1.3884
2021-07-28,110.06,1.1809,1.3884
2021-07-29,109.53,1.1886,1.3966
2021-07-30,109.7,1.1864,1.3913
2021-08-02,109.22,1.1873,1.3886
2021-08-03,109.09,1.1859,1.3905
2021-08-04,109.44,1.1841,1.3912
2021-08-05,109.75,1.1838,1.3929
2021-08-06,110.22,1.1761,1.3873
2021-08-09,110.25,1.1749,1.3852
2021-08-10,110.54,1.1722,1.384
2021-08-11,110.47,1.1737,1.3866
2021-08-12,110.36,1.1736,1.3833
2021-08-13,109.75,1.1796,1.3857
2021-08-16,109.26,1.1776,1.3849
2021-08-17,109.59,1.1714,1.3739
2021-08-18,109.92,1.1702,1.3749
2021-08-19,109.75,1.1693,1.3673
2021-08-20,109.77,1.169,1.3625
2021-08-23,109.78,1.1732,1.3717
2021-08-24,109.68,1.1746,1.3716
2021-08-25,110.03,1.1758,1.3723
2021-08-26,110.09,1.1761,1.3712
2021-08-27,109.84,1.1794,1.3769
2021-08-30,109.91,1.1795,1.3758
2021-08-31,110.05,1.18,1.3747
2021-09-01,110.03,1.185,1.379
2021-09-02,110.01,1.1858,1.3825
2021-09-03,109.64,1.1884,1.3862
2021-09-06,,,
2021-09-07,110.17,1.1849,1.3792
2021-09-08,110.32,1.1818,1.3761
2021-09-09,109.76,1.1827,1.3855
2021-09-10,109.93,1.1821,1.3847
2021-09-13,109.94,1.1809,1.3844
2021-09-14,109.66,1.1824,1.3848
2021-09-15,109.4,1.1811,1.3837
2021-09-16,109.67,1.1764,1.3785
2021-09-17,109.94,1.1734,1.3755
2021-09-20,109.47,1.1729,1.3656
2021-09-21,109.33,1.1724,1.3663
2021-09-22,109.59,1.1739,1.3669
2021-09-23,110.17,1.1735,1.3745
2021-09-24,110.72,1.1715,1.3681
2021-09-27,110.97,1.1702,1.3712
2021-09-28,111.33,1.1681,1.3537
2021-09-29,111.83,1.1612,1.3439
2021-09-30,111.5,1.1577,1.347
2021-10-01,110.97,1.1598,1.3572
2021-10-04,110.94,1.1622,1.3602
2021-10-05,111.39,1.1609,1.364
2021-10-06,111.33,1.1546,1.3569
2021-10-07,111.5,1.1561,1.3634
2021-10-08,112.15,1.1572,1.363
2021-10-11,,,
2021-10-12,113.69,1.1541,1.3605
2021-10-13,113.49,1.1568,1.3645
2021-10-14,113.59,1.1591,1.3684
2021-10-15,114.31,1.1594,1.3756
2021-10-18,114.22,1.1609,1.3726
